timestamp,road_id,inbound_traffic,outbound_traffic,average_speed,vehicle_density,hour_of_day,day_of_week,is_peak_hour
2024-01-15 01:00:00,41,173,153,25.489170803255007,115.33333333333333,1,Monday,False
2024-01-15 01:00:00,42,213,189,27.598028048650228,177.5,1,Monday,False
2024-01-15 01:00:00,43,208,178,34.237751470783245,260.0,1,Monday,False
2024-01-15 01:00:00,44,225,161,30.619189219397068,225.0,1,Monday,False
2024-01-15 01:00:00,45,224,201,37.84734761782484,320.0,1,Monday,False
2024-01-15 01:00:00,46,227,173,26.058531211006446,151.33333333333334,1,Monday,False
2024-01-15 01:00:00,47,169,120,27.928877906367315,93.88888888888889,1,Monday,False
2024-01-15 01:00:00,48,188,174,26.94084963103261,188.0,1,Monday,False
2024-01-15 01:00:00,49,169,149,27.728083946579673,140.83333333333334,1,Monday,False
2024-01-15 01:00:00,50,188,160,29.80595281911957,94.0,1,Monday,False
2024-01-15 01:00:00,51,186,144,25.346806504375827,124.0,1,Monday,False
2024-01-15 01:00:00,52,179,126,26.416644411338925,99.44444444444444,1,Monday,False
2024-01-15 01:00:00,53,229,166,29.78463445440642,458.0,1,Monday,False
2024-01-15 01:00:00,54,243,172,37.217027238834035,405.0,1,Monday,False
2024-01-15 01:00:00,55,195,145,35.45105748046226,195.0,1,Monday,False
2024-01-15 01:00:00,56,168,176,28.67535521901943,210.0,1,Monday,False
2024-01-15 01:00:00,57,179,145,25.887197718898616,298.33333333333337,1,Monday,False
2024-01-15 02:00:00,0,381,417,31.189265153671396,317.5,2,Monday,False
2024-01-15 02:00:00,1,322,325,30.11205310379527,402.5,2,Monday,False
2024-01-15 02:00:00,2,398,415,31.434910410625275,398.0,2,Monday,False
2024-01-15 02:00:00,3,374,374,26.54685803253899,534.2857142857143,2,Monday,False
2024-01-15 02:00:00,4,394,355,37.39686199161612,262.6666666666667,2,Monday,False
2024-01-15 02:00:00,5,236,249,26.946008393670816,131.11111111111111,2,Monday,False
2024-01-15 02:00:00,6,205,217,25.45643338393067,205.0,2,Monday,False
2024-01-15 02:00:00,7,236,254,29.75303573468778,196.66666666666669,2,Monday,False
2024-01-15 02:00:00,8,262,249,27.2422276098916,131.0,2,Monday,False
2024-01-15 02:00:00,9,234,194,28.362592280385194,156.0,2,Monday,False
2024-01-15 02:00:00,10,374,380,36.84427214191831,207.77777777777777,2,Monday,False
2024-01-15 02:00:00,11,284,254,25.863381400249665,568.0,2,Monday,False
2024-01-15 02:00:00,12,346,303,38.31556274137449,576.6666666666667,2,Monday,False
2024-01-15 02:00:00,13,319,238,27.144875230792536,319.0,2,Monday,False
2024-01-15 02:00:00,14,281,266,25.50561338061395,351.25,2,Monday,False
2024-01-15 02:00:00,15,212,207,25.363815031820966,353.33333333333337,2,Monday,False
2024-01-15 02:00:00,16,383,376,26.220231709628496,547.1428571428572,2,Monday,False
2024-01-15 02:00:00,17,283,309,30.614061936341805,353.75,2,Monday,False
2024-01-15 02:00:00,18,322,330,39.208728660757885,92.0,2,Monday,False
2024-01-15 02:00:00,19,304,304,26.88129792765458,304.0,2,Monday,False
2024-01-15 02:00:00,20,212,214,27.792021248679024,141.33333333333334,2,Monday,False
2024-01-15 02:00:00,21,164,174,25.555987411530758,205.0,2,Monday,False
2024-01-15 02:00:00,22,254,178,27.34330320997063,362.8571428571429,2,Monday,False
2024-01-15 02:00:00,23,209,156,25.587631233885524,418.0,2,Monday,False
2024-01-15 02:00:00,24,270,269,27.9168438254858,450.0,2,Monday,False
2024-01-15 02:00:00,25,302,256,26.428560431409302,604.0,2,Monday,False
2024-01-15 02:00:00,26,292,230,29.816112697203057,292.0,2,Monday,False
2024-01-15 02:00:00,27,273,297,25.647398679258643,455.0,2,Monday,False
2024-01-15 02:00:00,28,393,358,39.894471941789504,491.25,2,Monday,False
2024-01-15 02:00:00,29,282,259,39.53953803428649,564.0,2,Monday,False
2024-01-15 02:00:00,30,343,326,35.436230334769256,857.5,2,Monday,False
2024-01-15 02:00:00,31,333,316,33.7647146788465,277.5,2,Monday,False
2024-01-15 02:00:00,32,394,282,29.214447843883455,262.6666666666667,2,Monday,False
2024-01-15 02:00:00,33,401,423,31.834851291785693,160.4,2,Monday,False
2024-01-15 02:00:00,34,356,288,27.82181739585642,197.77777777777777,2,Monday,False
2024-01-15 02:00:00,35,251,211,27.91828055925436,167.33333333333334,2,Monday,False
2024-01-15 02:00:00,36,212,231,29.931053722398016,265.0,2,Monday,False
2024-01-15 02:00:00,37,275,251,26.54763808143164,458.33333333333337,2,Monday,False
2024-01-15 02:00:00,38,287,279,25.813084696724456,574.0,2,Monday,False
2024-01-15 02:00:00,39,297,305,29.74899956645962,247.5,2,Monday,False
2024-01-15 02:00:00,40,278,262,27.091215181453094,308.88888888888886,2,Monday,False
2024-01-15 02:00:00,41,299,312,25.226093350530945,199.33333333333334,2,Monday,False
2024-01-15 02:00:00,42,275,233,37.158299961727494,229.16666666666669,2,Monday,False
2024-01-15 02:00:00,43,406,308,33.911960730282026,507.5,2,Monday,False
2024-01-15 02:00:00,44,323,351,37.63178384703563,323.0,2,Monday,False
2024-01-15 02:00:00,45,386,342,31.222292535064977,551.4285714285714,2,Monday,False
2024-01-15 02:00:00,46,309,223,37.9708356438258,206.0,2,Monday,False
2024-01-15 02:00:00,47,287,315,29.983184185369527,159.44444444444443,2,Monday,False
2024-01-15 02:00:00,48,260,261,29.72382864941214,260.0,2,Monday,False
2024-01-15 02:00:00,49,290,231,27.252720676550467,241.66666666666669,2,Monday,False
2024-01-15 02:00:00,50,217,234,28.0308731722544,108.5,2,Monday,False
2024-01-15 02:00:00,51,227,219,28.09064120228948,151.33333333333334,2,Monday,False
2024-01-15 02:00:00,52,320,238,35.073597933891996,177.77777777777777,2,Monday,False
2024-01-15 02:00:00,53,342,345,32.8024525166799,684.0,2,Monday,False
2024-01-15 02:00:00,54,388,357,33.414069573030794,646.6666666666667,2,Monday,False
2024-01-15 02:00:00,55,391,336,27.01022842675961,391.0,2,Monday,False
2024-01-15 02:00:00,56,207,207,28.101547756767324,258.75,2,Monday,False
2024-01-15 02:00:00,57,275,215,25.68185737793385,458.33333333333337,2,Monday,False
2024-01-15 03:00:00,0,153,143,30.883660676495985,127.5,3,Monday,False
2024-01-15 03:00:00,1,159,168,30.223832005349507,198.75,3,Monday,False
2024-01-15 03:00:00,2,164,166,30.948141734819053,164.0,3,Monday,False
2024-01-15 03:00:00,3,171,178,39.24280935486463,244.2857142857143,3,Monday,False
2024-01-15 03:00:00,4,140,149,32.38174439619307,93.33333333333333,3,Monday,False
2024-01-15 03:00:00,5,110,97,29.900162876427387,61.11111111111111,3,Monday,False
2024-01-15 03:00:00,6,122,101,28.16700427158363,122.0,3,Monday,False
2024-01-15 03:00:00,7,109,79,25.644398609553246,90.83333333333334,3,Monday,False
2024-01-15 03:00:00,8,104,79,25.694135863247052,52.0,3,Monday,False
2024-01-15 03:00:00,9,129,99,26.728336416619317,86.0,3,Monday,False
2024-01-15 03:00:00,10,189,168,35.013366077815405,105.0,3,Monday,False
2024-01-15 03:00:00,11,142,110,25.613029243997183,284.0,3,Monday,False
2024-01-15 03:00:00,12,141,114,27.655157264151203,235.0,3,Monday,False
2024-01-15 03:00:00,13,136,101,31.911681520490887,136.0,3,Monday,False
2024-01-15 03:00:00,14,108,91,27.517086354274284,135.0,3,Monday,False
2024-01-15 03:00:00,15,131,93,28.997051994545213,218.33333333333334,3,Monday,False
2024-01-15 03:00:00,16,171,125,38.10367936160166,244.2857142857143,3,Monday,False
2024-01-15 03:00:00,17,191,138,29.153164722208054,238.75,3,Monday,False
2024-01-15 03:00:00,18,183,182,27.76781529034566,52.285714285714285,3,Monday,False
2024-01-15 03:00:00,19,108,91,27.422614925955106,108.0,3,Monday,False
2024-01-15 03:00:00,20,128,108,27.312673580665738,85.33333333333333,3,Monday,False
2024-01-15 03:00:00,21,89,63,26.262184721720104,111.25,3,Monday,False
2024-01-15 03:00:00,22,133,140,27.55838721057833,190.0,3,Monday,False
2024-01-15 03:00:00,23,124,92,27.237061834117274,248.0,3,Monday,False
2024-01-15 03:00:00,24,124,98,26.346216154746905,206.66666666666669,3,Monday,False
2024-01-15 03:00:00,25,116,82,26.61039582791589,232.0,3,Monday,False
2024-01-15 03:00:00,26,108,89,25.598810659096255,108.0,3,Monday,False
2024-01-15 03:00:00,27,189,177,35.186534787167346,315.0,3,Monday,False
2024-01-15 03:00:00,28,182,163,26.303804321311354,227.5,3,Monday,False
2024-01-15 03:00:00,29,165,154,36.181592112764946,330.0,3,Monday,False
2024-01-15 03:00:00,30,159,119,29.256638586980866,397.5,3,Monday,False
2024-01-15 03:00:00,31,154,147,33.56167457003368,128.33333333333334,3,Monday,False
2024-01-15 03:00:00,32,154,168,34.086622290353304,102.66666666666667,3,Monday,False
2024-01-15 03:00:00,33,146,108,27.29288708776498,58.4,3,Monday,False
2024-01-15 03:00:00,34,146,111,27.798505360769585,81.11111111111111,3,Monday,False
2024-01-15 03:00:00,35,112,86,29.483827123132127,74.66666666666667,3,Monday,False
2024-01-15 03:00:00,36,102,92,27.051984134948306,127.5,3,Monday,False
2024-01-15 03:00:00,37,146,108,26.989277995228708,243.33333333333334,3,Monday,False
2024-01-15 03:00:00,38,145,151,29.0853603547464,290.0,3,Monday,False
2024-01-15 03:00:00,39,110,84,28.343216099622154,91.66666666666667,3,Monday,False
2024-01-15 03:00:00,40,143,131,27.8580634473495,158.88888888888889,3,Monday,False
2024-01-15 03:00:00,41,111,111,25.935218742787615,74.0,3,Monday,False
2024-01-15 03:00:00,42,151,131,32.614155680266826,125.83333333333334,3,Monday,False
2024-01-15 03:00:00,43,146,108,34.15930063662449,182.5,3,Monday,False
2024-01-15 03:00:00,44,149,138,27.315440729113035,149.0,3,Monday,False
2024-01-15 03:00:00,45,162,147,25.777353052336405,231.42857142857144,3,Monday,False
2024-01-15 03:00:00,46,152,114,25.950624557091515,101.33333333333333,3,Monday,False
2024-01-15 03:00:00,47,146,121,29.049372229273175,81.11111111111111,3,Monday,False
2024-01-15 03:00:00,48,110,106,28.801139299448433,110.0,3,Monday,False
2024-01-15 03:00:00,49,127,112,27.05920457073634,105.83333333333334,3,Monday,False
2024-01-15 03:00:00,50,115,123,29.153097038938647,57.5,3,Monday,False
2024-01-15 03:00:00,51,145,108,28.654337376018223,96.66666666666667,3,Monday,False
2024-01-15 03:00:00,52,192,148,25.997444010501663,106.66666666666666,3,Monday,False
2024-01-15 03:00:00,53,179,166,37.62743165137408,358.0,3,Monday,False
2024-01-15 03:00:00,54,139,141,28.024409800716167,231.66666666666669,3,Monday,False
2024-01-15 03:00:00,55,141,107,37.21862080347073,141.0,3,Monday,False
2024-01-15 03:00:00,56,130,118,26.79415242061751,162.5,3,Monday,False
2024-01-15 03:00:00,57,141,120,29.082997197357884,235.0,3,Monday,False
2024-01-15 04:00:00,0,252,223,29.520668112462133,210.0,4,Monday,False
2024-01-15 04:00:00,1,291,262,28.48319042720226,363.75,4,Monday,False
2024-01-15 04:00:00,2,307,262,33.15329291670983,307.0,4,Monday,False
2024-01-15 04:00:00,3,308,292,26.75347061062546,440.0,4,Monday,False
2024-01-15 04:00:00,4,312,296,30.023584219856293,208.0,4,Monday,False
2024-01-15 04:00:00,5,170,172,28.100363779642567,94.44444444444444,4,Monday,False
2024-01-15 04:00:00,6,201,212,28.942986056122653,201.0,4,Monday,False
2024-01-15 04:00:00,7,171,141,26.242445699072327,142.5,4,Monday,False
2024-01-15 04:00:00,8,218,155,27.84944842435658,109.0,4,Monday,False
2024-01-15 04:00:00,9,219,230,26.71040874357954,146.0,4,Monday,False
2024-01-15 04:00:00,10,299,222,37.696784376017774,166.11111111111111,4,Monday,False
2024-01-15 04:00:00,11,225,193,36.95943048669331,450.0,4,Monday,False
2024-01-15 04:00:00,12,228,180,35.833788525896,380.0,4,Monday,False
2024-01-15 04:00:00,13,288,275,35.4092266670065,288.0,4,Monday,False
2024-01-15 04:00:00,14,202,161,26.728479967519597,252.5,4,Monday,False
2024-01-15 04:00:00,15,173,183,27.916958973830603,288.33333333333337,4,Monday,False
2024-01-15 04:00:00,16,254,224,39.20925009417723,362.8571428571429,4,Monday,False
2024-01-15 04:00:00,17,228,213,32.58833018326699,285.0,4,Monday,False
2024-01-15 04:00:00,18,277,195,38.08185863416227,79.14285714285714,4,Monday,False
2024-01-15 04:00:00,19,233,215,28.483254119384462,233.0,4,Monday,False
2024-01-15 04:00:00,20,232,228,25.762695214571306,154.66666666666666,4,Monday,False
2024-01-15 04:00:00,21,136,128,27.12065335651193,170.0,4,Monday,False
2024-01-15 04:00:00,22,217,233,29.627842564533882,310.0,4,Monday,False
2024-01-15 04:00:00,23,195,145,29.924205994811672,390.0,4,Monday,False
2024-01-15 04:00:00,24,226,169,29.604209413086863,376.6666666666667,4,Monday,False
2024-01-15 04:00:00,25,228,206,27.956377178724647,456.0,4,Monday,False
2024-01-15 04:00:00,26,191,137,26.675986208229503,191.0,4,Monday,False
2024-01-15 04:00:00,27,297,208,30.002487575367162,495.0,4,Monday,False
2024-01-15 04:00:00,28,254,232,38.79783424619141,317.5,4,Monday,False
2024-01-15 04:00:00,29,249,208,36.06251872164623,498.0,4,Monday,False
2024-01-15 04:00:00,30,260,205,31.7865927419904,650.0,4,Monday,False
2024-01-15 04:00:00,31,227,174,32.475516591092195,189.16666666666669,4,Monday,False
2024-01-15 04:00:00,32,256,272,30.435908486749497,170.66666666666666,4,Monday,False
2024-01-15 04:00:00,33,273,260,25.196416848825006,109.2,4,Monday,False
2024-01-15 04:00:00,34,282,217,39.416054762041824,156.66666666666666,4,Monday,False
2024-01-15 04:00:00,35,171,148,25.426748340393218,114.0,4,Monday,False
2024-01-15 04:00:00,36,238,214,27.976925086600218,297.5,4,Monday,False
2024-01-15 04:00:00,37,164,163,26.049527965477928,273.33333333333337,4,Monday,False
2024-01-15 04:00:00,38,230,179,25.953438603318332,460.0,4,Monday,False
2024-01-15 04:00:00,39,162,143,27.824205666313084,135.0,4,Monday,False
2024-01-15 04:00:00,40,164,165,27.266444173740137,182.22222222222223,4,Monday,False
2024-01-15 04:00:00,41,200,175,27.00381530437663,133.33333333333334,4,Monday,False
2024-01-15 04:00:00,42,271,206,27.728921957429066,225.83333333333334,4,Monday,False
2024-01-15 04:00:00,43,303,326,30.599639744196296,378.75,4,Monday,False
2024-01-15 04:00:00,44,241,230,31.131012566471448,241.0,4,Monday,False
2024-01-15 04:00:00,45,215,163,35.739583432710965,307.14285714285717,4,Monday,False
2024-01-15 04:00:00,46,282,200,28.329582428994243,188.0,4,Monday,False
2024-01-15 04:00:00,47,177,171,25.09855268877182,98.33333333333333,4,Monday,False
2024-01-15 04:00:00,48,167,170,25.89272331027167,167.0,4,Monday,False
2024-01-15 04:00:00,49,211,167,25.497206963796724,175.83333333333334,4,Monday,False
2024-01-15 04:00:00,50,178,176,29.27848234053143,89.0,4,Monday,False
2024-01-15 04:00:00,51,225,193,28.34042568285323,150.0,4,Monday,False
2024-01-15 04:00:00,52,234,191,38.445037277816795,130.0,4,Monday,False
2024-01-15 04:00:00,53,213,156,28.11829382719041,426.0,4,Monday,False
2024-01-15 04:00:00,54,215,166,33.745623414545385,358.33333333333337,4,Monday,False
2024-01-15 04:00:00,55,257,271,37.26165342607661,257.0,4,Monday,False
2024-01-15 04:00:00,56,186,149,26.898462040836336,232.5,4,Monday,False
2024-01-15 04:00:00,57,206,166,28.12074453924567,343.33333333333337,4,Monday,False
2024-01-15 05:00:00,0,263,229,29.416986393128767,219.16666666666669,5,Monday,False
2024-01-15 05:00:00,1,304,305,27.101697636496787,380.0,5,Monday,False
2024-01-15 05:00:00,2,296,264,38.41828340341137,296.0,5,Monday,False
2024-01-15 05:00:00,3,289,251,25.33703962480176,412.8571428571429,5,Monday,False
2024-01-15 05:00:00,4,234,214,34.50217329739221,156.0,5,Monday,False
2024-01-15 05:00:00,5,174,131,29.174651183996495,96.66666666666666,5,Monday,False
2024-01-15 05:00:00,6,231,210,25.858396429241516,231.0,5,Monday,False
2024-01-15 05:00:00,7,176,124,29.571494032802494,146.66666666666669,5,Monday,False
2024-01-15 05:00:00,8,164,152,26.37027610343603,82.0,5,Monday,False
2024-01-15 05:00:00,9,197,189,29.14870901853601,131.33333333333334,5,Monday,False
2024-01-15 05:00:00,10,227,159,27.05328445103211,126.11111111111111,5,Monday,False
2024-01-15 05:00:00,11,299,313,33.961196532554624,598.0,5,Monday,False
2024-01-15 05:00:00,12,268,258,27.630569179351745,446.6666666666667,5,Monday,False
2024-01-15 05:00:00,13,301,261,30.747077923742463,301.0,5,Monday,False
2024-01-15 05:00:00,14,195,140,25.831416843780396,243.75,5,Monday,False
2024-01-15 05:00:00,15,212,155,28.01576054733194,353.33333333333337,5,Monday,False
2024-01-15 05:00:00,16,231,197,29.330406051560498,330.0,5,Monday,False
2024-01-15 05:00:00,17,243,239,29.456825734347625,303.75,5,Monday,False
2024-01-15 05:00:00,18,265,235,34.95506748043972,75.71428571428571,5,Monday,False
2024-01-15 05:00:00,19,227,225,26.074701892953783,227.0,5,Monday,False
2024-01-15 05:00:00,20,157,126,27.975389653501274,104.66666666666667,5,Monday,False
2024-01-15 05:00:00,21,105,94,27.984214244584447,131.25,5,Monday,False
2024-01-15 05:00:00,22,180,181,25.53299126566886,257.14285714285717,5,Monday,False
2024-01-15 05:00:00,23,160,158,27.477456581030992,320.0,5,Monday,False
2024-01-15 05:00:00,24,208,181,26.232010166195533,346.6666666666667,5,Monday,False
2024-01-15 05:00:00,25,218,222,28.473482354272136,436.0,5,Monday,False
2024-01-15 05:00:00,26,176,164,26.804869484700134,176.0,5,Monday,False
2024-01-15 05:00:00,27,216,230,27.052279463784423,360.0,5,Monday,False
2024-01-15 05:00:00,28,304,267,27.776993932579295,380.0,5,Monday,False
2024-01-15 05:00:00,29,262,274,35.98337329614342,524.0,5,Monday,False
2024-01-15 05:00:00,30,289,278,35.38414846776779,722.5,5,Monday,False
2024-01-15 05:00:00,31,294,235,32.34137445464711,245.0,5,Monday,False
2024-01-15 05:00:00,32,229,250,39.160890095299195,152.66666666666666,5,Monday,False
2024-01-15 05:00:00,33,210,206,38.87872476123499,84.0,5,Monday,False
2024-01-15 05:00:00,34,225,208,38.73232446382063,125.0,5,Monday,False
2024-01-15 05:00:00,35,157,153,26.486745036862754,104.66666666666667,5,Monday,False
2024-01-15 05:00:00,36,226,245,29.72133244556717,282.5,5,Monday,False
2024-01-15 05:00:00,37,191,199,29.22274699267535,318.33333333333337,5,Monday,False
2024-01-15 05:00:00,38,179,184,25.185038173577464,358.0,5,Monday,False
2024-01-15 05:00:00,39,201,159,25.602834428886393,167.5,5,Monday,False
2024-01-15 05:00:00,40,160,156,26.69937481884033,177.77777777777777,5,Monday,False
2024-01-15 05:00:00,41,211,153,26.576451689153053,140.66666666666666,5,Monday,False
2024-01-15 05:00:00,42,262,266,29.781287543981048,218.33333333333334,5,Monday,False
2024-01-15 05:00:00,43,271,285,34.23794782273457,338.75,5,Monday,False
2024-01-15 05:00:00,44,230,163,38.05148310851395,230.0,5,Monday,False
2024-01-15 05:00:00,45,208,218,32.93405701040818,297.14285714285717,5,Monday,False
2024-01-15 05:00:00,46,303,308,39.96901165800006,202.0,5,Monday,False
2024-01-15 05:00:00,47,182,183,27.009654568046212,101.11111111111111,5,Monday,False
2024-01-15 05:00:00,48,192,182,29.368385570931693,192.0,5,Monday,False
2024-01-15 05:00:00,49,231,232,27.08883391083667,192.5,5,Monday,False
2024-01-15 05:00:00,50,187,186,26.19388572884151,93.5,5,Monday,False
2024-01-15 05:00:00,51,163,137,26.43619495827041,108.66666666666667,5,Monday,False
